0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999,0.000999999
0.00099991,0.000999907,0.00099991,0.000999907,0.00099991,0.000999915,0.000999911,0.000999908,0.000999912,0.000999908,0.000999908,0.000999907,0.000999911,0.000999908,0.00099991,0.000999914,0.00099991,0.000999915,0.000999911,0.000999915,0.000999909,0.000999911,0.000999912,0.000999914,0.000999908,0.000999907,0.000999907,0.000999907,0.000999911,0.000999908,0.000999908,0.000999908,0.000999911,0.000999909,0.000999911
0.000999796,0.00099979,0.000999796,0.00099979,0.000999796,0.000999807,0.000999798,0.000999792,0.000999799,0.000999792,0.000999791,0.00099979,0.000999799,0.000999791,0.000999795,0.000999806,0.000999795,0.000999808,0.000999799,0.000999808,0.000999794,0.000999798,0.0009998,0.000999804,0.000999791,0.00099979,0.00099979,0.00099979,0.000999798,0.000999791,0.000999791,0.00099979,0.000999798,0.000999793,0.000999799
0.000999792,0.000999787,0.000999793,0.000999787,0.000999793,0.000999804,0.000999796,0.000999789,0.000999796,0.000999789,0.000999788,0.000999787,0.000999797,0.000999788,0.000999793,0.000999802,0.000999792,0.000999805,0.000999797,0.000999805,0.000999792,0.000999794,0.000999798,0.000999801,0.000999787,0.000999787,0.000999787,0.000999787,0.000999794,0.000999788,0.000999787,0.000999787,0.000999795,0.00099979,0.000999797
0.000999812,0.000999807,0.000999813,0.000999807,0.000999813,0.000999823,0.000999816,0.00099981,0.000999815,0.000999809,0.000999808,0.000999807,0.000999816,0.000999808,0.000999813,0.000999821,0.000999812,0.000999823,0.000999816,0.000999824,0.000999812,0.000999814,0.000999818,0.00099982,0.000999808,0.000999807,0.000999807,0.000999807,0.000999814,0.000999808,0.000999808,0.000999808,0.000999815,0.00099981,0.000999817
0.000999789,0.000999784,0.000999791,0.000999784,0.000999792,0.0009998,0.000999795,0.000999787,0.000999793,0.000999787,0.000999785,0.000999784,0.000999796,0.000999786,0.000999791,0.000999799,0.000999791,0.000999801,0.000999795,0.000999801,0.00099979,0.000999791,0.000999797,0.000999797,0.000999784,0.000999784,0.000999784,0.000999784,0.000999791,0.000999785,0.000999784,0.000999784,0.000999794,0.000999787,0.000999796
0.000999714,0.000999708,0.000999719,0.000999708,0.000999719,0.000999729,0.000999724,0.000999713,0.000999719,0.000999712,0.000999709,0.000999708,0.000999725,0.000999711,0.000999719,0.000999727,0.000999718,0.00099973,0.000999725,0.000999731,0.000999717,0.000999717,0.000999727,0.000999725,0.000999709,0.000999708,0.000999709,0.000999709,0.000999717,0.000999709,0.000999709,0.000999709,0.000999723,0.000999712,0.000999726
0.000999643,0.000999635,0.000999649,0.000999635,0.000999649,0.000999662,0.000999654,0.000999642,0.000999649,0.00099964,0.000999636,0.000999635,0.000999656,0.000999638,0.000999648,0.000999659,0.000999647,0.000999663,0.000999656,0.000999663,0.000999646,0.000999646,0.000999658,0.000999657,0.000999636,0.000999635,0.000999636,0.000999636,0.000999646,0.000999636,0.000999636,0.000999636,0.000999653,0.00099964,0.000999656
0.000999709,0.000999703,0.000999714,0.000999703,0.000999715,0.000999724,0.000999719,0.000999708,0.000999713,0.000999707,0.000999703,0.000999703,0.00099972,0.000999706,0.000999714,0.000999722,0.000999713,0.000999725,0.00099972,0.000999725,0.000999712,0.000999711,0.000999722,0.00099972,0.000999703,0.000999703,0.000999703,0.000999704,0.000999711,0.000999704,0.000999703,0.000999703,0.000999718,0.000999706,0.000999721
0.000999718,0.000999712,0.000999722,0.000999712,0.000999722,0.000999733,0.000999726,0.000999716,0.000999723,0.000999715,0.000999712,0.000999712,0.000999727,0.000999714,0.000999721,0.000999731,0.000999721,0.000999734,0.000999727,0.000999735,0.00099972,0.000999721,0.000999729,0.000999729,0.000999712,0.000999712,0.000999712,0.000999712,0.000999721,0.000999713,0.000999712,0.000999712,0.000999725,0.000999715,0.000999727
0.000999683,0.000999676,0.000999687,0.000999676,0.000999688,0.0009997,0.000999692,0.000999681,0.000999688,0.00099968,0.000999677,0.000999676,0.000999694,0.000999679,0.000999687,0.000999697,0.000999686,0.0009997,0.000999693,0.000999701,0.000999685,0.000999686,0.000999696,0.000999695,0.000999676,0.000999676,0.000999676,0.000999677,0.000999686,0.000999677,0.000999676,0.000999676,0.000999691,0.00099968,0.000999694
0.000999718,0.000999713,0.000999725,0.000999713,0.000999725,0.000999733,0.00099973,0.000999719,0.000999723,0.000999718,0.000999714,0.000999713,0.000999731,0.000999716,0.000999725,0.000999731,0.000999724,0.000999734,0.00099973,0.000999734,0.000999723,0.000999721,0.000999733,0.000999729,0.000999713,0.000999713,0.000999714,0.000999714,0.000999721,0.000999714,0.000999713,0.000999713,0.000999729,0.000999716,0.000999731
0.000999751,0.000999747,0.000999758,0.000999747,0.000999758,0.000999764,0.000999762,0.000999752,0.000999755,0.000999751,0.000999747,0.000999747,0.000999763,0.00099975,0.000999757,0.000999762,0.000999757,0.000999764,0.000999763,0.000999765,0.000999756,0.000999753,0.000999765,0.00099976,0.000999747,0.000999747,0.000999747,0.000999748,0.000999753,0.000999747,0.000999747,0.000999747,0.000999761,0.000999749,0.000999764
0.000999789,0.000999786,0.000999795,0.000999786,0.000999795,0.0009998,0.000999799,0.00099979,0.000999793,0.000999789,0.000999786,0.000999786,0.0009998,0.000999788,0.000999795,0.000999799,0.000999794,0.000999801,0.000999799,0.000999801,0.000999793,0.000999791,0.000999801,0.000999797,0.000999786,0.000999786,0.000999786,0.000999787,0.000999791,0.000999786,0.000999786,0.000999786,0.000999798,0.000999788,0.0009998
0.000999851,0.000999848,0.000999855,0.000999848,0.000999855,0.000999859,0.000999857,0.000999852,0.000999854,0.000999851,0.000999849,0.000999849,0.000999858,0.00099985,0.000999855,0.000999858,0.000999854,0.000999859,0.000999858,0.000999859,0.000999854,0.000999852,0.000999859,0.000999857,0.000999849,0.000999849,0.000999849,0.000999849,0.000999852,0.000999849,0.000999849,0.000999848,0.000999857,0.00099985,0.000999858
0.000999899,0.000999897,0.000999901,0.000999897,0.000999902,0.000999904,0.000999903,0.000999899,0.000999901,0.000999899,0.000999897,0.000999897,0.000999904,0.000999898,0.000999901,0.000999903,0.000999901,0.000999904,0.000999904,0.000999905,0.000999901,0.0009999,0.000999904,0.000999903,0.000999897,0.000999897,0.000999897,0.000999898,0.0009999,0.000999897,0.000999897,0.000999897,0.000999903,0.000999898,0.000999904
0.000999954,0.000999953,0.000999955,0.000999953,0.000999955,0.000999957,0.000999956,0.000999954,0.000999955,0.000999954,0.000999953,0.000999953,0.000999956,0.000999954,0.000999955,0.000999956,0.000999955,0.000999957,0.000999956,0.000999957,0.000999955,0.000999955,0.000999957,0.000999956,0.000999953,0.000999953,0.000999954,0.000999954,0.000999955,0.000999954,0.000999953,0.000999953,0.000999956,0.000999954,0.000999956
0.000999967,0.000999967,0.000999968,0.000999967,0.000999968,0.000999969,0.000999969,0.000999967,0.000999968,0.000999967,0.000999967,0.000999967,0.000999969,0.000999967,0.000999968,0.000999969,0.000999968,0.000999969,0.000999969,0.000999969,0.000999968,0.000999968,0.000999969,0.000999968,0.000999967,0.000999967,0.000999967,0.000999967,0.000999968,0.000999967,0.000999967,0.000999967,0.000999969,0.000999967,0.000999969
0.000999962,0.000999961,0.000999962,0.000999961,0.000999962,0.000999964,0.000999963,0.000999962,0.000999963,0.000999962,0.000999961,0.000999961,0.000999963,0.000999961,0.000999962,0.000999964,0.000999962,0.000999964,0.000999963,0.000999964,0.000999962,0.000999962,0.000999963,0.000999964,0.000999961,0.000999961,0.000999961,0.000999961,0.000999962,0.000999961,0.000999961,0.000999961,0.000999963,0.000999962,0.000999963
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998,0.000999998
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993
0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993,0.000999993
0.00099985,0.000999846,0.00099985,0.000999846,0.00099985,0.000999858,0.000999852,0.000999847,0.000999852,0.000999847,0.000999846,0.000999845,0.000999852,0.000999846,0.00099985,0.000999857,0.000999849,0.000999859,0.000999852,0.000999859,0.000999849,0.000999851,0.000999853,0.000999856,0.000999846,0.000999845,0.000999845,0.000999846,0.000999851,0.000999846,0.000999846,0.000999846,0.000999851,0.000999848,0.000999853
0.000999525,0.000999512,0.000999524,0.000999512,0.000999524,0.000999552,0.000999531,0.000999516,0.000999533,0.000999515,0.000999514,0.000999511,0.000999532,0.000999513,0.000999524,0.000999548,0.000999523,0.000999553,0.000999532,0.000999554,0.000999521,0.000999529,0.000999535,0.000999545,0.000999513,0.000999511,0.000999511,0.000999511,0.000999529,0.000999514,0.000999513,0.000999512,0.000999529,0.00099952,0.000999533
0.000999088,0.000999064,0.000999089,0.000999064,0.000999089,0.000999141,0.000999102,0.000999073,0.000999105,0.00099907,0.000999068,0.000999063,0.000999105,0.000999067,0.000999088,0.000999133,0.000999086,0.000999143,0.000999104,0.000999145,0.000999083,0.000999097,0.00099911,0.000999127,0.000999066,0.000999063,0.000999063,0.000999063,0.000999098,0.000999069,0.000999066,0.000999065,0.000999099,0.000999079,0.000999106
0.00099874,0.000998709,0.000998749,0.00099871,0.00099875,0.000998811,0.000998768,0.000998726,0.000998763,0.000998722,0.000998714,0.000998708,0.000998772,0.000998717,0.000998748,0.0009988,0.000998745,0.000998814,0.000998771,0.000998816,0.000998741,0.000998752,0.00099878,0.000998792,0.000998712,0.000998708,0.000998709,0.00099871,0.000998753,0.000998715,0.000998712,0.000998711,0.000998764,0.000998728,0.000998774
0.000998224,0.000998182,0.000998243,0.000998183,0.000998244,0.000998321,0.000998271,0.000998209,0.000998255,0.000998203,0.000998188,0.000998182,0.000998277,0.000998195,0.000998242,0.000998306,0.000998237,0.000998325,0.000998276,0.000998329,0.000998231,0.00099824,0.000998288,0.000998294,0.000998186,0.000998182,0.000998183,0.000998185,0.00099824,0.000998189,0.000998186,0.000998184,0.000998265,0.000998207,0.00099828
0.000997257,0.000997191,0.000997283,0.000997192,0.000997285,0.000997408,0.000997326,0.000997232,0.000997305,0.000997222,0.0009972,0.000997191,0.000997335,0.00099721,0.000997281,0.000997385,0.000997274,0.000997414,0.000997333,0.00099742,0.000997264,0.000997282,0.000997352,0.000997367,0.000997197,0.00099719,0.000997192,0.000997195,0.000997283,0.000997203,0.000997197,0.000997195,0.000997316,0.00099723,0.00099734
0.000995821,0.000995721,0.00099586,0.000995723,0.000995863,0.000996051,0.000995925,0.000995782,0.000995894,0.000995767,0.000995735,0.00099572,0.000995939,0.00099575,0.000995857,0.000996017,0.000995846,0.000996061,0.000995936,0.000996069,0.000995832,0.000995859,0.000995964,0.000995988,0.00099573,0.000995719,0.000995722,0.000995727,0.000995861,0.000995739,0.00099573,0.000995726,0.000995911,0.00099578,0.000995946
0.000994494,0.000994364,0.000994551,0.000994366,0.000994555,0.000994795,0.000994637,0.000994447,0.00099459,0.000994427,0.000994382,0.000994363,0.000994657,0.000994404,0.000994547,0.000994751,0.000994532,0.000994809,0.000994652,0.00099482,0.000994513,0.000994544,0.00099469,0.000994713,0.000994375,0.000994362,0.000994367,0.000994373,0.000994546,0.000994387,0.000994376,0.000994371,0.000994618,0.00099444,0.000994666
0.000993026,0.000992871,0.000993122,0.000992873,0.000993127,0.000993402,0.000993234,0.000992987,0.000993145,0.000992959,0.00099289,0.000992872,0.000993259,0.000992928,0.000993117,0.000993346,0.000993098,0.000993418,0.000993254,0.000993432,0.000993073,0.000993089,0.000993303,0.000993299,0.000992883,0.000992871,0.000992878,0.000992887,0.000993091,0.000992897,0.000992883,0.000992878,0.00099321,0.000992961,0.000993272
0.00099149,0.000991316,0.00099165,0.000991317,0.000991656,0.000991936,0.000991792,0.000991476,0.00099163,0.00099144,0.000991335,0.000991322,0.000991824,0.0009914,0.000991644,0.000991869,0.000991619,0.000991956,0.000991817,0.000991973,0.000991587,0.000991563,0.000991878,0.000991813,0.000991327,0.000991319,0.000991331,0.000991343,0.000991566,0.000991341,0.000991327,0.000991322,0.000991761,0.000991414,0.000991839
0.000991396,0.000991241,0.000991617,0.000991241,0.000991624,0.000991832,0.000991768,0.000991429,0.000991531,0.00099139,0.000991253,0.000991253,0.000991802,0.000991345,0.00099161,0.000991766,0.000991584,0.000991851,0.000991794,0.000991868,0.00099155,0.000991466,0.00099186,0.000991711,0.000991247,0.000991249,0.000991264,0.00099128,0.000991469,0.000991259,0.000991247,0.000991244,0.000991736,0.000991324,0.000991818
0.000992346,0.000992211,0.000992554,0.000992211,0.00099256,0.00099273,0.00099269,0.000992384,0.000992465,0.000992349,0.000992221,0.000992223,0.00099272,0.000992308,0.000992548,0.000992672,0.000992524,0.000992748,0.000992713,0.000992763,0.000992493,0.000992407,0.000992772,0.000992623,0.000992216,0.00099222,0.000992234,0.000992248,0.00099241,0.000992226,0.000992216,0.000992213,0.000992661,0.000992283,0.000992735
0.000993864,0.000993756,0.00099403,0.000993756,0.000994035,0.000994173,0.000994138,0.000993894,0.00099396,0.000993866,0.000993764,0.000993766,0.000994163,0.000993833,0.000994025,0.000994126,0.000994006,0.000994187,0.000994157,0.000994199,0.000993981,0.000993914,0.000994204,0.000994087,0.00099376,0.000993763,0.000993774,0.000993786,0.000993916,0.000993768,0.00099376,0.000993758,0.000994115,0.000993814,0.000994175
0.000995789,0.000995713,0.000995897,0.000995713,0.000995901,0.000996002,0.000995972,0.000995805,0.000995855,0.000995786,0.000995719,0.000995719,0.000995988,0.000995764,0.000995894,0.00099597,0.000995881,0.000996012,0.000995984,0.00099602,0.000995865,0.000995823,0.000996016,0.000995943,0.000995716,0.000995717,0.000995725,0.000995732,0.000995824,0.000995722,0.000995716,0.000995714,0.000995956,0.000995754,0.000995996
0.000997347,0.000997293,0.000997398,0.000997294,0.0009974,0.000997486,0.000997443,0.000997344,0.000997391,0.000997333,0.000997299,0.000997295,0.000997453,0.00099732,0.000997396,0.000997465,0.000997389,0.000997492,0.000997451,0.000997497,0.000997379,0.00099737,0.00099747,0.000997448,0.000997297,0.000997294,0.000997298,0.000997302,0.00099737,0.000997301,0.000997297,0.000997295,0.000997433,0.000997323,0.000997458
0.000998708,0.000998681,0.00099873,0.000998681,0.000998731,0.000998777,0.000998751,0.000998704,0.00099873,0.000998699,0.000998684,0.000998682,0.000998756,0.000998693,0.000998729,0.000998767,0.000998726,0.00099878,0.000998755,0.000998782,0.000998721,0.00099872,0.000998764,0.000998758,0.000998683,0.000998681,0.000998683,0.000998685,0.00099872,0.000998685,0.000998683,0.000998682,0.000998747,0.000998697,0.000998759
0.000999493,0.000999483,0.000999502,0.000999483,0.000999502,0.00099952,0.00099951,0.000999492,0.000999502,0.00099949,0.000999484,0.000999483,0.000999512,0.000999487,0.000999502,0.000999516,0.0009995,0.000999521,0.000999512,0.000999522,0.000999498,0.000999498,0.000999516,0.000999513,0.000999483,0.000999483,0.000999483,0.000999484,0.000999498,0.000999484,0.000999483,0.000999483,0.000999509,0.000999489,0.000999513
