0.556837,0.290654,0.734895,0.739762,0.721209,0.099472,0.724311,0.499639,0.00777475,0.586151,0.476865,0.270899,0.287172,0.598348,0.271622,0.527273,0.975214,0.751773,0.587383,0.0113849,0.0172358,0.482109,0.759781,0.470456,0.602141,0.109721,0.346303,0.921265,0.428091,0.666223,0.935567,0.14403,0.426648,0.696557,0.160774,0.29341,0.717316,0.681933,0.614494,0.0805679,0.491118,0.37561,0.447928,0.336674,0.130167,0.776839,0.175385,0.710485,0.266784,0.198755,0.337439,0.103735,0.288443,0.545547,0.521899,0.72545,0.109021,0.251408,0.230902,0.176093,0.200475,0.984116,0.832289,0.727233,0.651533,0.186648,0.189734,0.87168,0.760631,0.685752,0.65415,0.199025,0.446693,0.449447,0.251836,0.475647,0.0641064,0.943726,0.0578007,0.110846,0.765589,0.927797,0.426782,0.804326,0.568647,0.337238,0.620104
0.892972,0.70758,0.807034,0.144774,0.640971,0.955777,0.901622,0.829916,0.920825,0.567459,0.903568,0.842862,0.805214,0.932082,0.607581,0.433089,0.944944,0.682568,0.795594,0.187199,0.324938,0.305889,0.498618,0.976309,0.138627,0.0115022,0.872582,0.0611079,0.00127632,0.387493,0.177629,0.0587285,0.429766,0.729211,0.587092,0.534081,0.21968,0.983667,0.844119,0.962995,0.22526,0.148317,0.617452,0.402926,0.673147,0.0687476,0.320485,0.758163,0.907874,0.0628391,0.238166,0.408371,0.33996,0.440551,0.870774,0.770392,0.472258,0.0518038,0.290817,0.372691,0.392048,0.415006,0.294954,0.306592,0.22424,0.638917,0.235622,0.928516,0.278184,0.232412,0.2522,0.472716,0.6169,0.880406,0.886061,0.919413,0.056477,0.376632,0.314367,0.856862,0.235005,0.164614,0.332017,0.93455,0.357282,0.880757,0.460112
0.0489737,0.815177,0.925107,0.395464,0.121164,0.627934,0.621554,0.77815,0.66864,0.102704,0.446193,0.0959292,0.750614,0.0686081,0.94141,0.494715,0.635869,0.886091,0.882807,0.401686,0.850409,0.513129,0.35175,0.922916,0.420866,0.0414853,0.751064,0.541101,0.0849378,0.644536,0.911391,0.105842,0.522593,0.151996,0.347087,0.787042,0.812318,0.911935,0.608243,0.473042,0.704057,0.879483,0.492716,0.823249,0.00778667,0.239486,0.752246,0.0257282,0.632015,0.316794,0.563604,0.892144,0.209921,0.970347,0.290717,0.403872,0.795069,0.432265,0.422006,0.78309,0.814269,0.750384,0.472815,0.816384,0.583823,0.333475,0.119221,0.909091,0.77188,0.231093,0.490642,0.719477,0.0048473,0.118453,0.291489,0.193792,0.0523642,0.551275,0.099205,0.312037,0.264943,0.587885,0.501357,0.121125,0.0139669,0.959877,0.856062
0.545231,0.785784,0.625604,0.298312,0.195228,0.822478,0.122571,0.824033,0.988106,0.566939,0.919911,0.0227783,0.164592,0.668868,0.45936,0.212133,0.0480476,0.627719,0.290095,0.28546,0.293133,0.797167,0.14377,0.798186,0.755823,0.565723,0.282289,0.332171,0.848986,0.245433,0.021872,0.434285,0.442486,0.661971,0.28504,0.436268,0.570765,0.985293,0.236689,0.320459,0.680684,0.530973,0.771421,0.450998,0.0666268,0.814627,0.122374,0.144103,0.904783,0.619198,0.825938,0.811996,0.264517,0.881442,0.0809989,0.658857,0.634512,0.287675,0.088966,0.0931515,0.799484,0.279935,0.0657687,0.164244,0.415577,0.227905,0.485461,0.912239,0.219451,0.742794,0.835019,0.742139,0.676722,0.438167,0.60719,0.132836,0.107225,0.336943,0.0909586,0.720417,0.223347,0.770228,0.548718,0.939042,0.967738,0.138512,0.710015
0.296507,0.938075,0.155782,0.413972,0.815911,0.52429,0.985034,0.625117,0.728337,0.0392754,0.935511,0.895553,0.900672,0.755733,0.0348753,0.776178,0.21554,0.085055,0.51852,0.146937,0.808964,0.901098,0.515607,0.032722,0.0127619,0.727125,0.739531,0.573317,0.365062,0.726627,0.583551,0.121373,0.513544,0.639032,0.714751,0.256131,0.934017,0.943103,0.609048,0.790059,0.231702,0.0674451,0.081331,0.888243,0.443025,0.0533521,0.236265,0.430446,0.698315,0.627226,0.926885,0.0083081,0.21488,0.167558,0.16216,0.195396,0.0323205,0.338692,0.012964,0.669951,0.913273,0.0255859,0.073987,0.451334,0.163076,0.641887,0.256674,0.823674,0.500349,0.285556,0.336744,0.376314,0.284553,0.847257,0.455121,0.0547377,0.638914,0.983697,0.447571,0.615991,0.898347,0.695605,0.860813,0.725914,0.0358928,0.0624286,0.377571
0.563391,0.423177,0.674228,0.327348,0.0399391,0.310756,0.217947,0.882852,0.952175,0.753043,0.578057,0.493228,0.265846,0.95761,0.485332,0.0919828,0.726296,0.838665,0.157529,0.323228,0.00425753,0.266193,0.995736,0.646718,0.216389,0.84369,0.631499,0.858874,0.280662,0.581408,0.556774,0.690476,0.976836,0.996894,0.41651,0.0365645,0.894477,0.0222409,0.327256,0.392202,0.926899,0.841066,0.919163,0.954358,0.489173,0.470337,0.270301,0.839195,0.932418,0.0740207,0.451933,0.930688,0.182004,0.885053,0.841271,0.0970878,0.586502,0.0035463,0.315972,0.582237,0.181505,0.578798,0.218196,0.313834,0.236156,0.42645,0.9379,0.252938,0.865263,0.294241,0.853251,0.690691,0.811224,0.356434,0.179984,0.0810378,0.0166866,0.794716,0.651438,0.115971,0.465894,0.14431,0.404085,0.271309,0.23637,0.305636,0.709052
0.0525286,0.362486,0.80238,0.601551,0.491079,0.469856,0.305977,0.428452,0.406412,0.779537,0.518543,0.862081,0.0081798,0.873109,0.285959,0.49956,0.499061,0.894345,0.548307,0.838226,0.582318,0.413932,0.0155736,0.893681,0.438843,0.00655883,0.454614,0.517026,0.594538,0.980307,0.755311,0.836541,0.0151782,0.484792,0.308429,0.255957,0.981682,0.69999,0.796345,0.320225,0.198635,0.455363,0.0270608,0.947731,0.0924174,0.372719,0.349886,0.696203,0.641913,0.0710858,0.0653045,0.337648,0.984255,0.0182349,0.957622,0.283776,0.335761,0.00982296,0.816277,0.583269,0.828221,0.418379,0.735321,0.722238,0.378933,0.434153,0.72597,0.807196,0.386013,0.0552378,0.937854,0.524663,0.159158,0.81357,0.933115,0.440251,0.699191,0.125294,0.479916,0.307107,0.164672,0.74013,0.00735587,0.59283,0.443063,0.249241,0.592139
0.885883,0.129842,0.378107,0.378512,0.475271,0.205342,0.454202,0.326763,0.153872,0.823462,0.191315,0.453364,0.039904,0.962503,0.492356,0.240992,0.341506,0.680316,0.637528,0.856382,0.693998,0.817608,0.7807,0.108594,0.736689,0.64961,0.921156,0.961929,0.379627,0.723018,0.558989,0.135512,0.856332,0.500762,0.476571,0.876371,0.0506736,0.188035,0.411467,0.158264,0.796761,0.438232,0.136959,0.559502,0.039598,0.780107,0.910507,0.943577,0.277853,0.589375,0.111187,0.619096,0.0412572,0.42203,0.43871,0.534775,0.67481,0.0631447,0.00850781,0.430461,0.762856,0.597604,0.0626849,0.0401713,0.603744,0.823016,0.63728,0.717515,0.29408,0.60413,0.308928,0.392,0.82132,0.900866,0.269659,0.659641,0.196787,0.685601,0.662707,0.874178,0.431215,0.251849,0.158426,0.255999,0.962148,0.0935179,0.772867
0.626054,0.116712,0.850769,0.279276,0.466159,0.190665,0.31669,0.306436,0.842331,0.187282,0.0209832,0.838375,0.658233,0.650298,0.473948,0.905413,0.0658296,0.489037,0.347222,0.102853,0.673373,0.777133,0.271831,0.217184,0.331175,0.526515,0.802129,0.652756,0.133921,0.335306,0.183503,0.469772,0.546735,0.37048,0.416628,0.91192,0.451326,0.741497,0.628355,0.424925,0.163519,0.830797,0.0677399,0.780782,0.231998,0.19902,0.339762,0.0806073,0.60619,0.262122,0.971949,0.593842,0.790734,0.721157,0.594949,0.473111,0.95385,0.190096,0.662814,0.595393,0.216469,0.943601,0.340414,0.0536553,0.74599,0.997681,0.193703,0.159241,0.596755,0.36292,0.492264,0.85489,0.594184,0.377977,0.0577328,0.536904,0.894894,0.467425,0.388356,0.0576194,0.608944,0.565358,0.938134,0.44159,0.769736,0.625945,0.674306
0.138691,0.543425,0.784914,0.237704,0.742553,0.949485,0.343351,0.0795087,0.175126,0.403829,0.481842,0.0203809,0.690055,0.986579,0.792297,0.285384,0.928409,0.0610518,0.646406,0.935797,0.560081,0.153979,0.921394,0.671524,0.368593,0.953178,0.541512,0.185009,0.997819,0.25608,0.61999,0.94593,0.063303,0.275269,0.637935,0.709866,0.320854,0.853897,0.0943626,0.671885,0.577785,0.760807,0.61813,0.28376,0.769025,0.536656,0.259265,0.575553,0.369821,0.630011,0.405285,0.601346,0.58608,0.319174,0.979518,0.883896,0.269159,0.636426,0.921436,0.446324,0.0939913,0.713727,0.42127,0.52884,0.638447,0.819321,0.549874,0.0407029,0.639131,0.70026,0.408502,0.484089,0.933417,0.499896,0.715883,0.520087,0.873492,0.700693,0.300361,0.00756294,0.451734,0.119248,0.143897,0.581617,0.00373943,0.172282,0.529488
0.445226,0.661078,0.0797373,0.134375,0.986939,0.812703,0.16375,0.298922,0.102851,0.298237,0.195733,0.337285,0.796913,0.629694,0.647794,0.487218,0.134194,0.398065,0.43715,0.913069,0.661192,0.46386,0.735659,0.0269553,0.991916,0.681418,0.91506,0.883304,0.416792,0.0846752,0.142731,0.982739,0.717265,0.168683,0.440363,0.71533,0.056992,0.293377,0.921598,0.494787,0.114271,0.0697625,0.0914028,0.0735178,0.563431,0.854103,0.690532,0.966622,0.148334,0.899868,0.103851,0.349951,0.527357,0.674043,0.658237,0.919496,0.907132,0.564208,0.734993,0.212547,0.586659,0.587397,0.964079,0.200289,0.945562,0.05132,0.29927,0.400935,0.0896833,0.30333,0.921721,0.55444,0.603846,0.442264,0.17774,0.383068,0.440866,0.674658,0.0281116,0.411495,0.284652,0.523855,0.298203,0.444405,0.0520536,0.189699,0.346607
0.210546,0.993395,0.575403,0.478277,0.80022,0.71759,0.485092,0.713491,0.78333,0.243671,0.285936,0.298012,0.0949786,0.0253639,0.767326,0.430268,0.18559,0.711123,0.768157,0.719282,0.55793,0.490725,0.0183905,0.242696,0.63483,0.673373,0.706849,0.250965,0.60573,0.33191,0.785568,0.630002,0.0686801,0.0462808,0.829001,0.370959,0.768298,0.0608984,0.948531,0.158414,0.246831,0.288353,0.823126,0.712208,0.511668,0.0653365,0.848281,0.106904,0.158427,0.630787,0.479756,0.305575,0.138831,0.320075,0.919157,0.0428037,0.72568,0.32267,0.129773,0.600203,0.488882,0.0831351,0.227133,0.920215,0.838997,0.427287,0.463337,0.740039,0.189242,0.627552,0.545658,0.584796,0.63378,0.305932,0.762218,0.422924,0.285763,0.489758,0.880859,0.395905,0.220558,0.482621,0.532557,0.449307,0.847866,0.269293,0.0791479
0.356787,0.119216,0.634461,0.17869,0.894976,0.251999,0.158636,0.106123,0.839274,0.161597,0.973145,0.674121,0.68189,0.79619,0.0105104,0.747604,0.0989848,0.258895,0.531807,0.122913,0.334517,0.376473,0.0263142,0.504777,0.425936,0.772669,0.573303,0.413868,0.473084,0.449553,0.951124,0.266344,0.0570472,0.872915,0.579312,0.195611,0.76094,0.838859,0.868106,0.73562,0.136624,0.191238,0.526487,0.391781,0.0803669,0.823965,0.645369,0.120732,0.132074,0.774897,0.558861,0.365288,0.927429,0.994418,0.306195,0.666784,0.209765,0.914862,0.595319,0.213612,0.495621,0.511773,0.729617,0.0321382,0.99321,0.31991,0.713706,0.903215,0.431957,0.587266,0.419092,0.214637,0.935184,0.787417,0.765375,0.799246,0.0723696,0.851699,0.209722,0.395344,0.451264,0.345212,0.632742,0.793161,0.175258,0.945717,0.321485
0.753593,0.817741,0.509757,0.282249,0.311728,0.330173,0.581952,0.289977,0.193621,0.551741,0.0109979,0.00239358,0.335962,0.853621,0.703289,0.361996,0.58429,0.875386,0.297121,0.0229797,0.301724,0.790192,0.815052,0.90447,0.709761,0.500446,0.295293,0.0487072,0.814573,0.761971,0.0584791,0.284647,0.319512,0.11629,0.971101,0.204568,0.891837,0.0090803,0.540902,0.802717,0.801397,0.781523,0.13187,0.251051,0.418412,0.297484,0.803613,0.222221,0.960417,0.653719,0.184443,0.10827,0.301157,0.580601,0.786394,0.410633,0.982348,0.537105,0.394831,0.405031,0.120541,0.96127,0.893595,0.587687,0.951497,0.929964,0.141429,0.839807,0.221718,0.309233,0.323732,0.610894,0.358981,0.133509,0.599898,0.154584,0.874064,0.824901,0.545669,0.451667,0.493124,0.538649,0.505987,0.182793,0.876523,0.315421,0.772619
0.67471,0.774557,0.605473,0.829017,0.993839,0.13845,0.825152,0.139512,0.999387,0.989753,0.652964,0.991802,0.0758832,0.260751,0.65126,0.0035623,0.652766,0.0516943,0.226222,0.519628,0.644629,0.0851308,0.137885,0.159612,0.655582,0.411176,0.517079,0.929435,0.675186,0.743133,0.44461,0.694166,0.441633,0.677044,0.805018,0.480761,0.764177,0.338766,0.628871,0.288812,0.481056,0.922689,0.0545072,0.272244,0.632446,0.962402,0.79183,0.289021,0.152613,0.726773,0.985621,0.603351,0.68483,0.0788202,0.868286,0.554652,0.478457,0.570651,0.482245,0.282222,0.604733,0.265182,0.367764,0.328194,0.746001,0.469288,0.678366,0.700571,0.347246,0.861147,0.945441,0.269782,0.791194,0.433439,0.794174,0.0752757,0.440939,0.0904523,0.910325,0.580502,0.118854,0.093446,0.203705,0.982851,0.313663,0.241632,0.0387155
0.969076,0.4499,0.259434,0.343182,0.579859,0.297779,0.796089,0.694674,0.311108,0.698766,0.149507,0.0376702,0.726192,0.632743,0.687249,0.663237,0.750191,0.0222514,0.739469,0.668932,0.0633551,0.397924,0.157627,0.88883,0.122395,0.201401,0.38115,0.523469,0.860795,0.502894,0.915556,0.215403,0.824841,0.711803,0.832848,0.552143,0.511196,0.0141101,0.183319,0.940163,0.946327,0.484218,0.203895,0.237839,0.173945,0.622356,0.159013,0.221397,0.921078,0.281127,0.52981,0.477668,0.736191,0.42444,0.0742288,0.0610261,0.0253967,0.923252,0.83784,0.376504,0.0408873,0.537257,0.446374,0.231244,0.754915,0.0783442,0.339325,0.491493,0.619838,0.602155,0.802896,0.733129,0.122492,0.878815,0.595115,0.875605,0.0630613,0.0269034,0.988936,0.638429,0.277642,0.781902,0.733533,0.875776,0.573298,0.113623,0.495082
0.56531,0.858631,0.605199,0.657737,0.333416,0.543058,0.0015944,0.744548,0.89604,0.65328,0.207314,0.648814,0.872876,0.424955,0.0225551,0.31106,0.289103,0.704988,0.0763479,0.146849,0.2656,0.478437,0.248383,0.571556,0.248042,0.122519,0.282496,0.0563642,0.451047,0.779602,0.0508238,0.536584,0.536394,0.979852,0.371251,0.790385,0.131926,0.384218,0.833151,0.0576777,0.160619,0.977518,0.422342,0.104803,0.206181,0.896973,0.835268,0.801002,0.299039,0.26932,0.712688,0.647426,0.0686562,0.534572,0.773531,0.545534,0.684886,0.74056,0.281077,0.803659,0.508444,0.594555,0.684958,0.879301,0.780704,0.869036,0.0154039,0.52983,0.772775,0.703459,0.0172885,0.692018,0.120707,0.536972,0.0562902,0.644221,0.0147453,0.798919,0.176592,0.219748,0.357692,0.966688,0.463591,0.175896,0.945419,0.720546,0.121479
0.251832,0.615742,0.0683324,0.720815,0.606085,0.505214,0.924093,0.119413,0.360071,0.0464316,0.466248,0.769205,0.92501,0.975867,0.112697,0.120366,0.162959,0.0679077,0.329341,0.78965,0.488944,0.845029,0.377552,0.761249,0.728109,0.183378,0.212558,0.713743,0.109401,0.11928,0.877515,0.289322,0.9514,0.960855,0.813069,0.286527,0.638331,0.540849,0.00977732,0.591291,0.149811,0.195436,0.447556,0.158043,0.33145,0.594918,0.719993,0.759188,0.0880883,0.495757,0.0723831,0.12777,0.649053,0.247049,0.960175,0.578003,0.107797,0.57875,0.0794561,0.921011,0.974351,0.294596,0.101164,0.113399,0.576292,0.907718,0.993475,0.0546897,0.244524,0.540895,0.995357,0.567537,0.506461,0.26536,0.282561,0.474695,0.635115,0.685554,0.291902,0.0487506,0.280076,0.857256,0.474712,0.713062,0.474114,0.223185,0.976998
0.997129,0.707332,0.55359,0.411598,0.181683,0.473534,0.974468,0.985192,0.466792,0.769164,0.459083,0.50791,0.535681,0.256212,0.783551,0.276156,0.565548,0.582397,0.387947,0.925505,0.668902,0.479024,0.280114,0.82786,0.595204,0.453723,0.874621,0.0568286,0.292393,0.145505,0.0107962,0.546609,0.644463,0.364794,0.363025,0.587234,0.93917,0.870456,0.49997,0.87719,0.435895,0.780218,0.45163,0.284501,0.110559,0.934981,0.870713,0.597434,0.49038,0.851126,0.959389,0.174441,0.70164,0.219699,0.30114,0.50393,0.319718,0.748337,0.348856,0.518179,0.968479,0.402628,0.860257,0.74328,0.444372,0.762549,0.359247,0.482917,0.306387,0.771828,0.385843,0.308386,0.0417571,0.298954,0.46017,0.105868,0.153709,0.419548,0.704051,0.797565,0.0336287,0.712177,0.561704,0.782501,0.980994,0.507501,0.602307
0.551359,0.877794,0.362519,0.239127,0.0724919,0.348762,0.236314,0.877554,0.817482,0.865511,0.664909,0.435839,0.0662387,0.663521,0.0539061,0.0135392,0.373739,0.0603222,0.700914,0.511275,0.0688657,0.706918,0.0979652,0.0623778,0.864154,0.784905,0.823553,0.740532,0.703735,0.547974,0.912383,0.447607,0.457386,0.189813,0.756976,0.706407,0.484295,0.486012,0.961799,0.534205,0.069604,0.39563,0.340472,0.846562,0.128167,0.181805,0.913132,0.610062,0.617686,0.552363,0.03085,0.330598,0.0238945,0.391737,0.411205,0.547586,0.837477,0.57058,0.448505,0.41058,0.52003,0.447656,0.737053,0.197522,0.766893,0.687244,0.688066,0.390793,0.937037,0.933521,0.763392,0.338513,0.123503,0.611908,0.0655432,0.817735,0.428139,0.362936,0.584262,0.597533,0.253058,0.219654,0.149063,0.604333,0.144755,0.680664,0.832023
0.543841,0.530252,0.749128,0.527277,0.0633254,0.785984,0.334409,0.472731,0.824197,0.0840359,0.386292,0.812726,0.418214,0.268059,0.920045,0.968862,0.418751,0.409545,0.393378,0.362856,0.877904,0.535012,0.398485,0.748458,0.476181,0.468689,0.692368,0.944246,0.91642,0.379268,0.562644,0.608183,0.396272,0.332179,0.740157,0.0147459,0.133123,0.123946,0.950947,0.202364,0.153652,0.4978,0.612294,0.966634,0.584182,0.589973,0.511364,0.727502,0.517135,0.883623,0.898372,0.544523,0.42066,0.669401,0.928103,0.274425,0.612936,0.789538,0.0829915,0.679748,0.0177502,0.962569,0.424513,0.868023,0.923273,0.0564968,0.40803,0.237938,0.447828,0.422071,0.837957,0.035003,0.53132,0.539544,0.668875,0.859934,0.274773,0.703551,0.755344,0.600089,0.440045,0.0844551,0.0436421,0.330242,0.364149,0.459176,0.392363
