0.870093,0.607558,0.943126,0.929213,0.865675,0.447885,0.038483,0.157725,0.754421,0.725843,0.0481236,0.37551,0.316707,0.815772,0.552883,0.0525233,0.961581,0.107288,0.170768,0.230891,0.796348,0.596468,0.990484,0.145794,0.863265,0.552597,0.0353784,0.0341612,0.199519
0.99185,0.643621,0.790566,0.567281,0.113268,0.806336,0.969181,0.0158716,0.0526725,0.740285,0.427514,0.544799,0.332262,0.334993,0.0457864,0.296501,0.237514,0.440947,0.88359,0.953401,0.235812,0.0532345,0.0984366,0.542448,0.86914,0.587392,0.905977,0.443315,0.712581
0.516731,0.560471,0.849129,0.208565,0.166825,0.115834,0.589681,0.6513,0.616,0.787092,0.110038,0.914704,0.780751,0.287645,0.877924,0.549258,0.343234,0.244578,0.0315428,0.622938,0.749044,0.153428,0.070156,0.964786,0.481233,0.758047,0.910904,0.385738,0.380813
0.586602,0.0461272,0.770543,0.669818,0.732618,0.0787174,0.539756,0.642463,0.545761,0.965867,0.994095,0.487808,0.41915,0.537371,0.643795,0.822383,0.198866,0.46871,0.154335,0.629679,0.0516309,0.799162,0.899396,0.814498,0.457727,0.787361,0.77337,0.699985,0.616292
0.319642,0.441466,0.310506,0.0224387,0.748211,0.253246,0.028864,0.370076,0.599597,0.644032,0.387837,0.951364,0.0893828,0.0200282,0.816465,0.996382,0.685609,0.357395,0.930015,0.915852,0.556224,0.335954,0.0218063,0.0749959,0.653433,0.669518,0.714391,0.115376,0.207957
0.0301801,0.370754,0.810368,0.286769,0.360895,0.600325,0.0837738,0.483954,0.266383,0.329931,0.588351,0.8013,0.787389,0.561876,0.37085,0.16818,0.0550043,0.800042,0.793561,0.57106,0.176554,0.0125216,0.518687,0.221339,0.699134,0.109053,0.979441,0.582589,0.222441
0.219366,0.338631,0.705324,0.686432,0.841421,0.155303,0.976816,0.82849,0.788822,0.842169,0.879444,0.129339,0.381445,0.00843362,0.257324,0.529213,0.0881456,0.755159,0.515061,0.290394,0.988781,0.434336,0.349888,0.162922,0.0446085,0.660621,0.783108,0.160236,0.912287
0.728483,0.0393195,0.185328,0.430172,0.0314115,0.684678,0.594419,0.515151,0.779637,0.0820591,0.598748,0.128463,0.13997,0.457557,0.817668,0.166669,0.64864,0.878106,0.513854,0.0142185,0.233405,0.886171,0.955875,0.57174,0.797914,0.733536,0.44534,0.108995,0.543603
0.631456,0.738453,0.434737,0.595348,0.249263,0.234875,0.0960406,0.928559,0.676285,0.726457,0.821561,0.222443,0.425032,0.010423,0.206584,0.81584,0.4299,0.455977,0.713885,0.75413,0.91551,0.141052,0.865732,0.537179,0.729823,0.685234,0.255044,0.478059,0.78935
0.821707,0.0716708,0.793596,0.749601,0.861901,0.41026,0.42838,0.255563,0.126068,0.900512,0.670037,0.294196,0.691401,0.64811,0.93084,0.816809,0.451801,0.165499,0.721657,0.367369,0.237476,0.55362,0.141121,0.0904611,0.438407,0.630105,0.851952,0.188284,0.78749
0.940077,0.756824,0.856498,0.100987,0.985307,0.848843,0.919093,0.479959,0.962868,0.653964,0.704279,0.463931,0.435387,0.736961,0.0694216,0.623829,0.122989,0.688691,0.992503,0.178514,0.183208,0.260108,0.236598,0.0544855,0.377578,0.432878,0.768341,0.138563,0.834894
0.471948,0.693746,0.092993,0.94467,0.118698,0.380379,0.226807,0.0688891,0.32966,0.243053,0.139598,0.766485,0.494979,0.420674,0.947003,0.863087,0.636101,0.267389,0.592557,0.965711,0.536969,0.715573,0.123814,0.430995,0.79464,0.185723,0.846768,0.0515885,0.664131
0.112948,0.464613,0.373989,0.564646,0.480491,0.685009,0.0497513,0.900497,0.385987,0.929717,0.208045,0.861823,0.478357,0.837845,0.672776,0.942496,0.819045,0.787878,0.529282,0.375666,0.0881114,0.145795,0.707432,0.947004,0.802044,0.740421,0.640525,0.567237,0.402136
0.619696,0.322462,0.363336,0.220212,0.0400703,0.777153,0.687563,0.85892,0.66444,0.139383,0.78649,0.556517,0.104097,0.998211,0.0292836,0.185529,0.275326,0.437788,0.244068,0.922594,0.41985,0.691172,0.750144,0.479109,0.964165,0.565458,0.416931,0.64942,0.190826
0.574686,0.868091,0.523587,0.769471,0.56455,0.286098,0.710947,0.000985353,0.155066,0.556004,0.268919,0.254988,0.219673,0.217663,0.602529,0.516506,0.489448,0.664176,0.885554,0.919687,0.795064,0.651595,0.433984,0.768517,0.430764,0.340345,0.439845,0.558222,0.324841
0.679968,0.339165,0.518174,0.925165,0.44679,0.841452,0.25119,0.191672,0.824144,0.0558517,0.393978,0.502259,0.0365077,0.26904,0.131243,0.837114,0.00668742,0.0740961,0.103434,0.0369407,0.908056,0.448338,0.60244,0.873672,0.225982,0.429977,0.77893,0.149046,0.944511
0.343578,0.676311,0.462665,0.644345,0.296688,0.454915,0.748673,0.571128,0.364312,0.501184,0.499344,0.1105,0.610031,0.676693,0.434215,0.92119,0.729479,0.248386,0.957239,0.238961,0.121847,0.362571,0.756623,0.0822076,0.612161,0.508854,0.82399,0.409906,0.74996
0.558099,0.733435,0.420265,0.162746,0.531486,0.0707321,0.928841,0.951654,0.221394,0.994969,0.452578,0.827549,0.365598,0.896366,0.593836,0.723099,0.853028,0.282441,0.860265,0.208615,0.655505,0.486088,0.511816,0.673561,0.0691884,0.943738,0.22,0.844728,0.823068
0.248967,0.808274,0.690765,0.205146,0.325446,0.360079,0.717706,0.178839,0.341035,0.664904,0.157554,0.423546,0.227677,0.420051,0.144086,0.173438,0.957224,0.843198,0.231994,0.880476,0.072974,0.54936,0.97194,0.577896,0.657224,0.500816,0.00759092,0.574238,0.981849
0.13094,0.438066,0.476947,0.736723,0.975373,0.922199,0.879574,0.304146,0.921405,0.403807,0.982224,0.912369,0.509707,0.876504,0.282427,0.860097,0.670978,0.395812,0.569803,0.371683,0.211792,0.694153,0.947207,0.613926,0.800675,0.227231,0.554974,0.836954,0.161717
0.459455,0.864464,0.651119,0.64808,0.788979,0.29883,0.166586,0.631843,0.529627,0.715015,0.246578,0.753088,0.187742,0.676459,0.138588,0.0853956,0.243347,0.611631,0.180866,0.718049,0.0379782,0.0141149,0.00890371,0.580111,0.478431,0.426666,0.527576,0.35095,0.717036
0.702135,0.551909,0.230927,0.922763,0.0416234,0.68768,0.29075,0.113189,0.128332,0.581018,0.554625,0.0196647,0.554123,0.327387,0.980346,0.082713,0.507767,0.101873,0.989055,0.00970539,0.619808,0.356915,0.264271,0.662116,0.969441,0.17892,0.756483,0.621742,0.663199
0.874739,0.951307,0.0824936,0.96001,0.720469,0.475694,0.535181,0.806646,0.906846,0.211563,0.736314,0.461468,0.913624,0.207676,0.250611,0.436464,0.0210125,0.609544,0.330148,0.278,0.928646,0.807767,0.684466,0.830887,0.611913,0.332749,0.118738,0.754553,0.836004
0.132643,0.819276,0.949583,0.64574,0.499774,0.501878,0.494914,0.970392,0.0314207,0.937536,0.645888,0.484184,0.513654,0.923537,0.133151,0.197231,0.383504,0.504775,0.129798,0.308253,0.151099,0.891181,0.411336,0.999983,0.332054,0.858319,0.306313,0.296888,0.851471
0.0724893,0.819035,0.946934,0.76878,0.800469,0.149701,0.330402,0.712427,0.364874,0.145227,0.250095,0.448168,0.439393,0.218724,0.0600724,0.709025,0.831757,0.807342,0.217818,0.656623,0.429032,0.943979,0.0287929,0.0982728,0.740529,0.121513,0.526422,0.299149,0.562797
0.697563,0.346974,0.71737,0.791153,0.268702,0.0907716,0.637694,0.958203,0.624782,0.845857,0.165422,0.740021,0.734151,0.179915,0.215273,0.932718,0.63968,0.560559,0.634085,0.527715,0.644093,0.915205,0.662553,0.680299,0.659803,0.626084,0.742513,0.717676,0.609774
0.573805,0.0573281,0.180121,0.806844,0.311953,0.468855,0.212655,0.133887,0.358617,0.192158,0.365523,0.267414,0.0964226,0.825343,0.253982,0.197194,0.358894,0.205219,0.318693,0.160094,0.712917,0.155265,0.733227,0.942081,0.210166,0.717126,0.982875,0.210118,0.577324
0.471483,0.311789,0.390696,0.974126,0.524746,0.787764,0.524342,0.267303,0.16385,0.485865,0.82498,0.263682,0.90315,0.648185,0.710654,0.0327188,0.0119057,0.467375,0.0201541,0.810284,0.510353,0.930359,0.62242,0.150637,0.632605,0.298037,0.496328,0.362943,0.302386
0.983842,0.499805,0.332884,0.312646,0.580078,0.487902,0.662807,0.293996,0.881858,0.213535,0.481109,0.484342,0.432757,0.706845,0.384088,0.59947,0.963446,0.269871,0.0911577,0.450975,0.636132,0.945111,0.689236,0.846625,0.775231,0.719148,0.759048,0.845061,0.237581
0.808158,0.711262,0.162009,0.0809762,0.871254,0.699536,0.821689,0.617243,0.481608,0.510304,0.343019,0.748667,0.420231,0.895531,0.42462,0.218435,0.366749,0.0964679,0.252325,0.403368,0.0316853,0.957465,0.865759,0.81774,0.112752,0.335143,0.415581,0.396954,0.191481
0.0406837,0.10266,0.381246,0.485733,0.983234,0.40234,0.0222706,0.10822,0.237687,0.967805,0.42451,0.7163,0.393564,0.0551628,0.150814,0.113868,0.757238,0.913727,0.203406,0.688507,0.520393,0.745087,0.989132,0.848003,0.743941,0.449019,0.787715,0.339544,0.181116
0.853935,0.107364,0.27601,0.241859,0.445753,0.935787,0.70129,0.451721,0.636279,0.939378,0.529232,0.859853,0.749464,0.522616,0.936971,0.651994,0.925026,0.37716,0.261926,0.681866,0.43248,0.54158,0.67972,0.992419,0.638496,0.271746,0.794427,0.879222,0.437099
0.800008,0.354882,0.952575,0.648257,0.984522,0.505872,0.79087,0.633115,0.53428,0.250588,0.770533,0.293466,0.752493,0.230523,0.470407,0.514936,0.604264,0.537415,0.135915,0.356769,0.267497,0.0106994,0.964196,0.360187,0.981891,0.922535,0.321558,0.840269,0.904062
0.557415,0.663131,0.230375,0.694298,0.150059,0.518174,0.611952,0.759519,0.853687,0.754896,0.534548,0.631005,0.174315,0.342808,0.0287373,0.663126,0.100472,0.158306,0.234949,0.311445,0.269437,0.898515,0.059288,0.812789,0.225175,0.207067,0.698619,0.725282,0.561929
0.440536,0.153491,0.0465535,0.911677,0.178371,0.0145043,0.241045,0.0941839,0.18204,0.905245,0.523327,0.347661,0.168614,0.0599869,0.580766,0.474376,0.123892,0.84587,0.416261,0.311546,0.484111,0.340742,0.579116,0.806917,0.0962238,0.0591068,0.567797,0.579208,0.0533909
0.119651,0.796348,0.263082,0.670696,0.732733,0.759118,0.819734,0.00319093,0.133877,0.89462,0.15837,0.24483,0.841876,0.250551,0.286872,0.511318,0.289873,0.894809,0.0659295,0.272621,0.823721,0.346653,0.986002,0.435183,0.635324,0.592053,0.0359492,0.955645,0.112019
0.587595,0.0338856,0.0407426,0.981067,0.510953,0.118499,0.695725,0.243473,0.12007,0.0848272,0.122899,0.432304,0.961705,0.904684,0.399587,0.831306,0.155476,0.958348,0.02851,0.882504,0.445991,0.911036,0.577975,0.0341275,0.924309,0.31612,0.67806,0.307871,0.784369
0.659903,0.492122,0.751878,0.598109,0.0197924,0.169807,0.217861,0.922674,0.970862,0.747414,0.402771,0.476999,0.550058,0.0684205,0.838091,0.00358882,0.212038,0.601029,0.931322,0.60194,0.472891,0.775077,0.929004,0.969839,0.140832,0.719728,0.350905,0.739444,0.965678
0.848133,0.835668,0.44841,0.100868,0.764145,0.443796,0.414153,0.518342,0.913514,0.976679,0.757118,0.373293,0.981845,0.708108,0.10454,0.677988,0.938513,0.772916,0.579784,0.28684,0.0571263,0.232824,0.941877,0.00692312,0.433238,0.325589,0.481289,0.0646401,0.655623
0.219051,0.772338,0.47548,0.576416,0.760216,0.353375,0.791766,0.172032,0.796355,0.811284,0.94446,0.654747,0.386737,0.915107,0.606172,0.647146,0.585376,0.414325,0.742395,0.636635,0.361501,0.0520881,0.443707,0.571307,0.654132,0.00135402,0.933104,0.785929,0.57372
0.481609,0.563792,0.545473,0.34771,0.881694,0.580067,0.646241,0.178237,0.0969301,0.647926,0.0728077,0.771195,0.24146,0.716531,0.768931,0.820398,0.663839,0.766528,0.652978,0.969309,0.710367,0.328697,0.0701247,0.0603001,0.579239,0.349833,0.202857,0.927728,0.753168
0.788211,0.592492,0.304908,0.201855,0.749452,0.292639,0.333247,0.9983,0.876382,0.630643,0.461397,0.837224,0.417232,0.445069,0.173962,0.301817,0.0615016,0.461606,0.572287,0.465354,0.240334,0.492932,0.178475,0.0614087,0.810816,0.758468,0.24963,0.203203,0.490517
0.690999,0.466085,0.568473,0.521085,0.878915,0.733753,0.0185725,0.240921,0.126014,0.0543375,0.0840586,0.421232,0.881716,0.335782,0.553174,0.510233,0.221477,0.681714,0.334952,0.602346,0.89847,0.767661,0.567522,0.00230122,0.448772,0.187077,0.779872,0.837518,0.23785
0.594557,0.0284057,0.919462,0.912356,0.362184,0.265077,0.695992,0.0787342,0.482917,0.577643,0.280852,0.633018,0.719817,0.554376,0.441707,0.762894,0.482884,0.554406,0.18226,0.344974,0.798479,0.474493,0.777557,0.00730409,0.381284,0.0902547,0.843382,0.494964,0.155304
0.407907,0.914953,0.668244,0.422067,0.789522,0.0697919,0.02081,0.85722,0.540822,0.770026,0.247886,0.393741,0.521329,0.44328,0.203245,0.487346,0.336827,0.899394,0.816355,0.387948,0.660184,0.184105,0.92862,0.540518,0.774981,0.323926,0.666561,0.852623,0.681343
0.265685,0.334175,0.0920599,0.290557,0.443464,0.0198512,0.72952,0.241906,0.281081,0.610341,0.352978,0.676219,0.101388,0.553444,0.155703,0.0267388,0.710925,0.34589,0.220506,0.522033,0.693534,0.419257,0.00150603,0.770818,0.879536,0.527422,0.219716,0.39574,0.562691
0.274525,0.367571,0.437636,0.837522,0.808974,0.106529,0.947182,0.270406,0.307061,0.633495,0.674831,0.135277,0.756324,0.823416,0.57295,0.600008,0.489572,0.628502,0.285694,0.381915,0.706534,0.922831,0.379996,0.880976,0.607265,0.520231,0.622312,0.644011,0.0998149
0.751485,0.591264,0.130909,0.0664122,0.0862105,0.524707,0.769482,0.428349,0.905133,0.27121,0.74723,0.504241,0.13136,0.119973,0.63746,0.408536,0.066306,0.14778,0.773594,0.626909,0.782031,0.546675,0.685243,0.622725,0.387142,0.83278,0.490551,0.262529,0.431303
0.823784,0.0676101,0.512325,0.453302,0.97495,0.0905833,0.658361,0.19356,0.502475,0.60531,0.805556,0.503768,0.466986,0.449811,0.749539,0.749838,0.563954,0.628331,0.0807706,0.730648,0.349039,0.905344,0.513322,0.444379,0.948724,0.47116,0.439716,0.240468,0.385759
0.523492,0.175845,0.128401,0.0426681,0.13442,0.466608,0.664888,0.449245,0.648096,0.298399,0.832385,0.558823,0.984001,0.243468,0.717037,0.773446,0.446795,0.471701,0.517688,0.262391,0.779508,0.47219,0.351936,0.458871,0.264489,0.0210471,0.629903,0.218249,0.0816643
0.882426,0.0293302,0.607856,0.803135,0.0615832,0.446906,0.649056,0.732495,0.826538,0.675017,0.729454,0.416611,0.641067,0.996477,0.919887,0.268633,0.737284,0.543592,0.343398,0.998593,0.993823,0.240828,0.63245,0.236651,0.187817,0.0600108,0.0455244,0.0994837,0.59302
0.283239,0.932074,0.163444,0.101383,0.763929,0.389413,0.824946,0.825403,0.0321019,0.320325,0.0521345,0.256856,0.654728,0.126269,0.888127,0.835234,0.807301,0.239963,0.261636,0.448697,0.387017,0.919459,0.522226,0.0244903,0.427155,0.897826,0.967293,0.591417,0.102794
0.225628,0.727754,0.359328,0.965431,0.176043,0.154288,0.955638,0.562434,0.776428,0.879416,0.38701,0.578488,0.538124,0.570855,0.697382,0.856159,0.954563,0.573574,0.506743,0.272096,0.399316,0.829106,0.616208,0.120987,0.23393,0.199967,0.386386,0.839991,0.744863
0.757164,0.980638,0.69035,0.763145,0.782053,0.922599,0.184237,0.539141,0.733384,0.88658,0.465768,0.878079,0.554691,0.204153,0.170498,0.705097,0.758296,0.153136,0.673546,0.276593,0.922469,0.0485959,0.316915,0.0675385,0.79973,0.39276,0.164262,0.854036,0.429023
0.415882,0.75135,0.113028,0.747123,0.263703,0.891292,0.31986,0.795794,0.0635226,0.257861,0.698023,0.74104,0.168382,0.049806,0.0212778,0.0324649,0.190804,0.744738,0.391434,0.75695,0.538117,0.81064,0.933562,0.0244733,0.759209,0.756144,0.273605,0.888305,0.954265
0.298117,0.546789,0.306262,0.734211,0.976512,0.303988,0.286041,0.274861,0.141302,0.0246437,0.637105,0.026656,0.977517,0.789579,0.757455,0.565183,0.78632,0.380916,0.724561,0.928719,0.828348,0.773085,0.645001,0.21926,0.974459,0.321481,0.912808,0.13914,0.30766
0.454727,0.327612,0.40772,0.554298,0.0507542,0.0133707,0.821931,0.497344,0.358165,0.732437,0.631189,0.6181,0.288842,0.384068,0.385771,0.637815,0.397977,0.713695,0.307631,0.804308,0.566562,0.963801,0.979468,0.747837,0.459533,0.0188435,0.906776,0.571712,0.0387973
0.989687,0.808678,0.293149,0.553967,0.575656,0.360147,0.532516,0.929682,0.422139,0.450019,0.0635462,0.00845384,0.264805,0.875148,0.27526,0.229659,0.549698,0.949957,0.710126,0.917044,0.251034,0.965905,0.666789,0.966554,0.969375,0.473271,0.25648,0.098423,0.531589
0.7696,0.858578,0.696958,0.708337,0.501258,0.0917526,0.810383,0.542163,0.305152,0.510509,0.462086,0.290338,0.880667,0.437764,0.468109,0.597902,0.798226,0.848291,0.744715,0.739004,0.338701,0.703444,0.267421,0.369898,0.607065,0.619517,0.409136,0.502083,0.610047
0.438569,0.827417,0.740604,0.866944,0.630833,0.501273,0.484738,0.79134,0.240024,0.945971,0.112298,0.102443,0.721599,0.0909126,0.769859,0.237286,0.361422,0.983567,0.398788,0.255283,0.202694,0.908912,0.668704,0.594462,0.234764,0.737992,0.665824,0.416773,0.276378
0.797845,0.51994,0.455158,0.634943,0.44691,0.0596832,0.354205,0.546925,0.903747,0.960322,0.406565,0.757121,0.685036,0.770679,0.699881,0.448094,0.916448,0.046425,0.962451,0.320412,0.28272,0.92337,0.532548,0.784293,0.0821267,0.808414,0.672061,0.495377,0.72307
0.810284,0.961239,0.078204,0.19407,0.484491,0.494093,0.832654,0.650383,0.542839,0.478313,0.886595,0.006638,0.274231,0.492926,0.618922,0.71177,0.555463,0.762018,0.948122,0.427511,0.859093,0.448531,0.256553,0.2179,0.351006,0.0685367,0.196851,0.841628,0.791163
0.292504,0.934781,0.0166146,0.108803,0.0765857,0.43706,0.186027,0.243061,0.876303,0.885349,0.64153,0.962295,0.471063,0.613529,0.70683,0.889279,0.286448,0.360726,0.660714,0.93715,0.635174,0.450492,0.348424,0.586881,0.87326,0.00973761,0.460251,0.295995,0.713477
0.597854,0.874822,0.407733,0.2832,0.431432,0.565555,0.145074,0.18004,0.438027,0.210911,0.177098,0.0505868,0.437529,0.00120232,0.170287,0.963031,0.520712,0.58384,0.0983663,0.677181,0.550217,0.934069,0.496744,0.144481,0.064018,0.730948,0.993619,0.335646,0.627132
0.367698,0.62437,0.308579,0.888368,0.63455,0.0122668,0.444605,0.409902,0.396526,0.23321,0.421143,0.637643,0.448547,0.835734,0.64766,0.374896,0.655935,0.920324,0.183071,0.738955,0.12853,0.347046,0.315841,0.0306893,0.576181,0.275603,0.89547,0.56691,0.353091
0.73304,0.0882715,0.0631682,0.02048,0.254957,0.451564,0.427073,0.337245,0.0583425,0.790593,0.164857,0.309956,0.639677,0.673516,0.287596,0.363655,0.410341,0.206596,0.0769751,0.248696,0.119284,0.791233,0.927539,0.393798,0.969484,0.0688444,0.0280478,0.875203,0.766868
0.717504,0.67117,0.670815,0.953896,0.164165,0.324674,0.964808,0.183231,0.571905,0.105531,0.335468,0.295417,0.279404,0.251754,0.45716,0.474349,0.810584,0.478649,0.164296,0.949803,0.373938,0.280722,0.482746,0.579664,0.699342,0.323001,0.0295681,0.291291,0.739152
0.955293,0.658255,0.349322,0.869436,0.145503,0.130766,0.14033,0.653375,0.516596,0.318037,0.544042,0.0699469,0.410251,0.740419,0.0472471,0.206201,0.811412,0.878672,0.211581,0.62146,0.574521,0.258082,0.893815,0.0648169,0.500489,0.591723,0.57353,0.87478,0.13746
0.392943,0.580393,0.815046,0.618589,0.274749,0.621372,0.644934,0.25992,0.0292048,0.538008,0.567628,0.786956,0.189735,0.741936,0.125687,0.367244,0.622379,0.807625,0.00829667,0.850635,0.592175,0.566311,0.856543,0.363637,0.110316,0.788572,0.378953,0.614647,0.732546
0.565638,0.506838,0.119225,0.0547632,0.92831,0.76847,0.378961,0.701572,0.485419,0.0822107,0.0925861,0.66871,0.26125,0.959862,0.5617,0.152337,0.749097,0.251565,0.74408,0.236642,0.431064,0.513546,0.424623,0.586587,0.13258,0.64859,0.510857,0.355931,0.394774
